PSM,TrainStation,University,Airport,Departmentstore,Hospital,Subdistrict,District,TotalUnits,BuildingAge,CarPark,CCTV,Fitness,Library,Swimmingpool,Security,MiniMart,ElectricalSubStation
303176,1.87,3.53,19.46,1.99,1.14,Thanon Phetchaburi,Ratchathewi,209,3,0,1,1,1,1,1,0,0
140792.6667,2.55,1.79,18.1,2.71,2.68,Makkasan,Ratchathewi,385,9,1,1,1,0,0,1,1,0
179551.75,2,3.36,18.45,2.34,0.62,Thanon Phaya Thai,Ratchathewi,213,10,0,1,1,1,1,1,0,0
144158.5,2.45,1.73,18.15,2.71,2.58,Makkasan,Ratchathewi,1253,3,0,1,1,0,0,1,1,0
118470,1.82,3.27,18.71,2.13,0.52,Thanon Phaya Thai,Ratchathewi,306,15,1,1,1,0,0,1,0,0
295402,1.88,3.3,18.63,0.29,0.54,Thanon Phaya Thai,Ratchathewi,550,3,1,1,1,1,0,0,0,0
145833,1.81,3.47,19.46,1.94,1.09,Thung Phaya Thai,Ratchathewi,115,8,0,1,1,1,0,0,0,0
121862,1.32,2.96,19.41,1.52,0.72,Thanon Phetchaburi,Ratchathewi,238,17,0,1,0,0,1,1,0,0
105909,1.72,3.29,19.06,1.96,0.69,Khwaeng Thung Phaya Thai,Khet Ratchathewi,635,30,0,0,1,0,1,1,0,0
129678.75,1.35,3.02,19.56,1.5,0.89,Khwaeng Thanon Phetchaburi,Khet Ratchathewi,156,15,0,1,1,0,1,1,0,0
101500,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Thanon Phetchaburi,Ratchathewi,610,26,0,1,1,0,1,1,0,0
131887,2.16,1.46,14.88,1.44,3.89,Thung Phaya Thai,Ratchathewi,152,11,0,1,1,0,1,1,0,0
185835.4,1.99,3.49,18.78,2.26,0.77,Thung Phaya Thai,Ratchathewi,317,12,1,1,1,1,0,1,0,0
95460.5,1.94,2.97,18.09,2.38,0.69,Makkasan,Ratchathewi,326,14,0,1,1,0,1,1,0,0
168787.7333,0.3,1,19.9,0.3,0.7,Thanon Phetchaburi,Ratchathewi,623,7,1,1,1,1,0,1,0,0
165956,1.39,3.02,19.36,1.59,0.71,Thanon Phaya Thai,Ratchathewi,323,9,1,1,1,0,0,1,0,0
193103,1.41,2.67,18.69,1.81,0.15,Khwaeng Thanon Phaya Thai,Khet Ratchathewi,437,3,1,1,1,1,0,0,0,0
242713.5,1.38,3.03,19.45,1.55,0.8,Thanon Phetchaburi,Ratchathewi,231,7,1,1,1,1,0,0,0,0
98333.33333,1.81,3.51,19.77,1.86,1.34,Thanon Phetchaburi,Ratchathewi,284,16,0,1,0,0,1,1,0,0
145878,1.58,3.2,19.27,1.79,0.76,Thanon Phaya Thai,Ratchathewi,744,16,1,1,1,0,1,1,0,0
246533,2.1,3.39,18.28,2.46,0.69,Thanon Phaya Thai,Ratchathewi,348,5,0,1,1,0,0,1,0,0
125223.6154,1.49,2.82,18.69,1.88,0.1,Thanon Phaya Thai,Ratchathewi,258,7,0,1,1,0,1,1,0,0
72782.75,2.25,1.69,18.2,2.79,2.35,Makkasan,Ratchathewi,423,12,0,1,1,0,1,1,0,0
89015,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Khwaeng Thanon Phaya Thai,Khet Ratchathewi,304,30,0,1,0,0,0,1,0,0
102222.5,0.84,2.42,19.39,3.94,0.65,Thanon Phetchaburi,Ratchathewi,319,18,0,1,0,0,0,1,0,0
129795,1.42,3.08,19.49,1.58,0.85,Thanon Phetchaburi,Ratchathewi,580,17,1,1,1,0,1,1,0,0
148731.5385,1.52,2.87,18.71,1.89,0.12,Khwaeng Thanon Phaya Thai,Ratchathewi,1435,2,1,1,1,1,0,0,0,0
82968,1.67,3.27,19.21,1.88,0.77,Thung Phaya Thai,Ratchathewi,194,28,0,0,0,0,0,0,0,0
95571.66667,1.48,3.05,19.15,1.73,0.55,Thanon Phaya Thai,Ratchathewi,690,11,0,1,0,0,1,1,0,0
180110.1667,1.28,2.9,19.36,1.5,0.65,Thanon Phaya Thai,Ratchathewi,550,10,0,1,1,1,0,1,0,0
248294.6667,1.56,3.24,19.58,1.68,1.03,Thanon Phetchaburi,Ratchathewi,298,12,1,1,1,0,1,1,0,0
119040.25,1.15,2.39,18.85,3.92,0.37,Makkasan,Ratchathewi,447,12,1,1,1,0,1,1,0,0
159483,1.67,3.37,19.77,1.73,1.25,Thanon Phetchaburi,Ratchathewi,179,6,1,1,1,0,0,0,0,0
163785.25,1.67,3.15,18.86,1.97,0.45,phayatha,Ratchathewi,261,10,0,1,1,0,1,1,0,0
114839,2.09,3.21,18.06,2.5,0.73,Thanon Phaya Thai,Phaya Thai,79,11,1,0,1,0,1,0,0,0
132203,1.67,3.32,19.45,1.81,0.98,Thanon Phetchaburi,Ratchathewi,306,11,0,1,1,0,0,1,0,0
54258,0.47,0.48,2.2,4.32,1.88,Khlong Tanon,Sai Mai,826,5,0,1,1,0,1,1,0,0
14666,3.26,2.87,5.5,1.74,4.28,Sai Mai,Sai Mai,2344,14,0,1,0,0,0,1,0,0
19669,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Sai Mai,Sai Mai,281,32,0,1,0,0,0,1,0,0
74404.33333,0.51,0.36,2.15,4.47,1.76,Khlong Thanon,Sai Mai,681,5,0,1,1,0,1,1,0,0
66620,1.05,4.62,3.3,1.67,2.97,Sai Mai,Sai Mai,141,4,0,1,1,0,1,1,0,0
62553,1.536896235,3.27,32.89,2.54,1.76,Samae Dam,Bang Khun Thian,728,7,0,1,1,0,0,0,1,0
42002.2,1.536896235,1.55,34.02,2.14,3.43,Samae Dam,Bang Khun Thian,2032,15,0,1,1,0,1,1,0,0
100000,4.76,1.49,15.31,2,3.51,Samsen Nai,Phaya Thai,117,16,1,1,1,0,1,1,0,0
150755,4.12,4.87,16.01,4.57,2.83,Sam Sen Nai,Phaya Thai,191,12,0,1,1,0,0,0,0,0
158730,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Sam Sen Nai,Phaya Thai,64,12,0,1,1,0,1,1,0,0
129497.2,3.85,4.68,16.35,4.28,2.53,Sam Sen Nai,Phaya Thai,217,18,0,1,1,0,1,1,1,0
82888,0.2,1.1,16.6,1.3,1.1,Soi Ari 2,Phaya Thai,250,18,0,1,0,0,0,1,0,0
133045.5,3.76,4.69,16.56,4.17,2.4,Sam Sen Nai,Phaya Thai,79,7,0,1,1,0,1,1,0,0
58529,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Samsen Nok,Huai Khwang,188,12,0,1,1,0,1,1,0,0
44972,2.07,1.42,14.47,4.82,3.85,Samsen Nok,Huai Khwang,664,15,0,1,1,0,1,1,0,0
48507,0.91,2.62,13.86,1.07,4.75,Samsen Nok,Huai Khwang,456,17,0,1,1,0,1,1,0,0
67522.5,2.01,2.74,13.01,1.68,4.83,Saphansong,Wang Thonglang,1020,15,0,1,1,1,0,0,0,0
68852,2.57,3.57,22.32,2.09,3.55,Yan Nawa,Sathon,675,16,0,1,0,0,1,1,0,0
231189.1364,3.38,3.78,23.26,2.9,4.01,Yan Nawa,Sathon,468,8,1,1,1,0,1,1,0,0
281735.75,3.15,4.03,22.93,2.67,4.16,Silom,Bang Rak,222,2,0,1,1,1,0,0,0,0
181322.8333,2.63,3.23,22.51,3.87,3.83,Thung Maha Mek,Sathon,370,15,0,1,1,1,0,1,0,0
160159.5,2.71,3.31,22.59,3.93,3.91,Thung Maha Mek,Sathon,49,10,1,1,1,0,0,0,0,0
100000,3.63,4,23.51,3.16,4.25,Thung Wat Don,Sathon,268,9,1,1,1,0,1,1,0,0
163897.3333,4.15,3,23.75,3.68,0.59,Yan Nawa,Sathon,910,9,1,1,1,0,0,1,0,0
94993.14286,0.9,1.7,16.32907429,0.6,1.5,Thung Wat Don,Sathon,1227,10,1,1,1,0,1,1,0,0
69718,0.6,1.5,16.32907429,1.3,0.8,Thung Maha Mek,Sathon,40,27,0,1,1,0,1,1,0,0
144104,0.7,0.8,16.32907429,0.8,0.5,Thung Maha Mek,Sathon,180,8,0,1,1,0,0,0,1,0
355633.3333,0.7,1,16.32907429,1,0.8,Thung Maha Mek,Sathon,196,12,1,1,1,0,0,1,0,0
488710.7857,0.9,0.4,16.32907429,1,1.4,Yannawa,Sathon,355,6,0,1,0,0,1,1,0,0
109944.2,0.8,1,16.32907429,1,0.8,Thung Maha Mek,Sathon,531,13,1,1,1,0,1,1,0,0
133980.3333,0.8,0.9,16.32907429,0.7,0.5,Thung Maha Mek,Sathon,580,15,0,1,1,1,0,0,0,0
67623,0.8,1,16.32907429,1,0.8,Thung Maha Mek,Sathon,281,21,1,1,0,0,0,1,0,0
59504,1.536896235,1.4,16.32907429,1.2,1.6,Thung Wat Don,Sathon,300,11,1,1,1,0,1,1,0,0
124134.3333,1.536896235,1.2,16.32907429,1,1.3,Thung Wat Don,Khet Sathon,376,8,0,1,1,0,0,1,0,0
157583,0.6,0.7,16.32907429,0.6,0.2,Thung Maha Mek,Sathon,242,18,1,1,0,0,1,0,0,0
79422,0.6,0.8,16.32907429,1.4,1.3,Thung Maha Mek,Sathon,50,31,0,1,0,0,0,1,0,0
170144.76,0.1,0.6,16.32907429,0.8,0.9,Thung Maha Mek,Sathon,726,5,1,1,1,1,0,0,0,0
126401.5,0.2,0.4,16.32907429,1,0.8,Thung Maha Mek,Sathon,301,11,1,1,1,0,1,1,0,0
108328,0.3,0.2,16.32907429,1.1,0.4,Yan Nawa,Sathon,177,21,0,1,1,0,0,1,0,0
103261,0.2,0.2,16.32907429,1.1,0.4,Yan Nawa,Sathon,177,12,0,1,1,0,1,1,0,0
85714,0.2,0.4,16.32907429,1,0.6,Yan Nawa,Sathon,64,11,1,1,1,0,0,1,0,0
145537.8182,0.2,0.2,16.32907429,1.1,0.6,Yan Nawa,District Sathon,493,15,1,1,1,0,1,1,0,0
93103.5,0.2,1,16.32907429,0.8,2.2,Thung Maha Mek,Sathon,35,20,0,1,1,0,1,1,0,0
197786.875,0.6,0.7,16.32907429,0.6,1.8,Sathorn,Sathon,270,1,0,1,1,0,0,0,0,0
121697,1,0.7,16.32907429,1.1,1.1,Thung Wat Don,Sathon,899,6,0,1,1,0,1,1,0,0
170186.4444,0.1,0.5,16.32907429,0.9,0.8,Thung Maha Mek,Sathon,361,9,1,1,1,0,0,0,0,0
130538,0.2,1.1,16.32907429,0.5,2,Thung Maha Mek,Sathon,260,3,0,1,0,0,1,1,0,0
101240,0.2,0.3,16.32907429,0.9,0.6,Thung Maha Mek,Sathon,22,20,0,1,0,0,0,1,0,0
80000,0.4,1.4,16.32907429,0.3,1.4,Thung Wat Don,Sathon,294,19,0,1,0,0,0,1,0,0
349267.2,0.2,1.1,16.32907429,0.6,2.1,Thung Maha Mek,Sathon,36,5,0,1,1,0,1,1,0,0
165078.4,0.3,1.2,16.32907429,1.2,1.8,Thung Maha Mek,Sathon,286,15,0,1,1,1,0,0,0,0
291339,0.4,1.3,16.32907429,1.7,1.7,Thung Maha Mek,Sathon,183,1,0,1,1,0,0,0,0,0
199913.3333,0.5,1,16.32907429,1.2,1,Thung Maha Mek,Sathon,79,19,0,1,0,0,0,1,0,0
138238.5,0.5,0.4,16.32907429,1.3,0.2,Yan Nawa,Sathon,364,10,1,1,1,0,1,1,0,0
34750,0.1,0.2,16.32907429,0.8,0.6,Thung Wat Don,Sathon,469.7599049,12,0,1,0,1,1,1,0,0
111555.5714,0.5,0.4,16.32907429,1.2,0.2,Yan Nawa,Sathon,245,18,0,1,0,0,0,1,0,0
234439,0.7,0.8,16.32907429,0.7,0.3,Thung Maha Mek,Sathon,134,3,1,1,1,0,0,1,0,0
129537,0.9,0.5,16.32907429,1.6,1.6,Khwaeng Thung Maha Mek,Khet Sathon,169,21,0,1,0,0,0,1,0,0
82255,0.4,1.4,16.32907429,1.2,1.3,Thung Wat Don,Sathon,79,12,0,1,1,0,1,1,0,0
63000,0.6,1.8,9.6,1.6,0.6,Sena Nikhom,Chatuchak,207,11,0,1,1,0,1,1,0,0
59423,0.8,1.8,9.6,1.6,0.7,Lat Yao,Chatuchak,394,10,1,1,1,0,1,1,0,0
136662.3333,0.3,0.3,16.32907429,1,0.5,Silom,Bang Rak,286,14,0,1,1,0,1,1,0,0
132222.4,0.3,0.4,16.32907429,1,0.5,Silom,Bang Rak,300,16,0,1,1,0,1,1,0,0
193724,0.2,1,16.32907429,0.1,0.3,Silom,Bang Rak,226,19,0,1,1,0,0,0,1,0
106092.8333,0.4,0.4,16.32907429,1.1,0.3,Silom,Bang Rak,281,27,0,1,0,0,0,1,0,0
280846.2857,0.4,0.5,16.32907429,1.2,0.4,Khwaeng Silom,Bang Rak,231,1,0,1,1,0,0,1,0,0
72394.5,0.7,0.4,11.3,0.4,1.876157941,Nong Bon,Prawet,1052,8,1,1,1,0,1,1,0,0
61562.75,1.536896235,1.2,15.3,2.1,1.4,Suan Luang,Suan Luang,1482,12,0,1,1,0,0,0,1,0
101716.75,0.3,2.3,17.2,1.9,0.6,Suan Luang,Suan Luang,883,5,0,1,1,0,0,1,0,0
106906.25,0.3,1.8,17,2.4,0.5,Suan Luang,Suan Luang,854,4,1,1,1,0,0,0,0,0
92805,0.9,3.8,15.5,0.3,2.5,Khwaeng Suan Luang,Suan Luang,442,3,1,1,1,1,0,0,0,0
44212.25,1.536896235,2.4,12.7,2.6,1.876157941,Suan Luang,Suan Luang,832,18,1,1,0,0,1,1,0,0
64090.66667,1.536896235,2.209948409,12.7,1.726724437,1.876157941,Suan Luang,Suan Luang,832,11,1,1,1,0,0,1,0,0
23166.5,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Suan Luang,Suan Luang,439,32,0,1,0,0,0,1,0,0
80315.16667,0.5,2.4,16.9,2,0.7,Suan Luang,Suan Luang,676,12,0,1,0,1,1,1,0,0
50611,0.2,1.7,12.7,0.9,1.2,Suan Luang,Suan Luang,296,13,1,1,1,0,1,1,0,0
78147.66667,0.7,4,16,0.8,2,Suan Luang,Suan Luang,773,12,0,1,1,0,1,1,0,0
91869.57143,0.8,3.9,15.9,0.7,2.1,Khwaeng Suan Luang,Suan Luang,673,8,0,1,0,0,1,1,1,0
130000,0.8,2.3,16.5,2.3,0.6,Suan Luang,Suan Luang,341,4,0,1,1,1,0,1,0,0
45930,0.2,1.5,12.8,0.7,1.3,Suan Luang,Suan Luang,640,32,0,1,0,0,0,1,0,0
100545.5,0.3,1.4,12.9,0.6,1.3,Suan Luang,Suan Luang,1084,6,1,1,1,0,0,0,1,0
66364.5,1,1.5,12.7,0.7,1.6,Suan Luang,Suan Luang,1024,5,0,1,0,0,0,1,0,0
107114,0.3,2.3,17,2.1,0.7,Suan Luang,Suan Luang,699,2,0,1,1,0,1,1,0,0
47133,2.2,3,13.8,1.4,4.1,Suan Luang,SuanLuang,224,30,0,1,0,0,0,1,0,0
59985,1,3.7,15.6,0.4,2.3,Suan Luang,Suan Luang,956,11,1,1,1,0,1,1,0,0
79154.5,0.5,2.3,16.8,2.1,0.7,Phatthanakan 10/1 Alley,Suan Luang,79,7,1,0,1,0,1,1,0,0
85616,1.536896235,0.4,16.4,1.3,1.9,Suan Luang,Suan Luang,795,4,0,1,1,0,0,0,0,0
40244,0.6,1.3,12.9,0.8,2,Khwaeng Suan Luang,Khet Suan Luang,469.7599049,32,0,1,1,0,1,1,0,0
91915.66667,0.3,1.9,16.9,2.3,0.5,Suan Luang,Suan Luang,1003,6,1,1,1,0,0,0,0,0
91590,1.536896235,3.2,14.8,0.4,1.876157941,Suan Luang,SuanLuang,553,4,0,1,1,1,0,0,0,0
85921,0.4,1.9,11.4,2.4,1.876157941,Suan Luang,SuanLuang,1110,1,0,1,1,0,0,0,0,0
86955.33333,1.6,3.5,14.7,0.5,1.876157941,Suan Luang,SuanLuang,396,2,0,1,1,0,1,1,0,0
69359.09091,0.4,1.7,17.2,2.4,0.7,Suan Luang,Suan Luang,1390,11,0,1,1,0,0,0,1,0
49900.5,0.9,3.8,16,0.7,2,Suan Luang,Suan Luang,872,19,1,1,0,0,0,1,0,0
64285.5,0.8,3.7,15.5,0.6,2.7,Suan Luang,Suan Luang,717,6,1,1,1,0,1,1,0,0
98324.16667,0.2,1.5,12.8,0.6,1.3,Suan Luang,Suan Luang,1613,9,1,1,1,0,1,1,0,0
45780.2,0.6,1.9,12.8,1.2,0.9,Suan Luang,Suan Luang,1152,15,1,1,1,0,1,1,0,0
54418.33333,1.536896235,2,12.7,2.2,1.876157941,Suan Luang,Suan Luang,1450,10,1,1,1,0,1,1,0,0
55183.83333,0.9,3.8,15.8,0.6,2.1,Suan Luang,Khet Suan Luang,987,18,1,1,1,0,1,1,0,0
139819.5,0.1,0.3,16.32907429,0.7,0.5,Silom,Bangrak,74,13,0,1,1,0,1,1,0,0
68822,1.536896235,2.3,16.32907429,1.8,0.6,Taling Chan,Taling Chan,992,9,0,1,1,1,0,0,0,0
66042.5,0.3,1.4,16.32907429,0.8,1.4,Talat Phlu,Thon Buri,190,11,1,1,1,0,1,1,0,0
71143,0.1,0.9,16.32907429,0.2,1.1,Dao Khanong,Thon Buri,274,13,0,1,1,0,1,1,0,0
51406.5,0.3,1.2,16.32907429,0.6,1.4,Talat Phlu,Thon Buri,672,12,1,1,1,0,0,1,0,0
53752.25,0.8,0.3,16.32907429,0.6,0.7,Bukkhalo,Thon Buri,923,18,1,1,1,0,0,0,1,0
58903,0.9,0.7,16.32907429,0.8,1.4,Bang Yi Ruea,Thon Buri,386,10,1,1,1,0,0,0,0,1
85258.625,0.4,0.9,16.32907429,0.5,0.8,Bukkalo,Thon Buri,1339,9,1,1,1,1,0,0,0,0
68269,0.8,0.8,16.32907429,0.7,1.4,Hiranruchi,Thon Buri,194,11,0,1,1,0,1,1,0,0
94821.57143,0.1,0.8,16.32907429,0.3,1,Bukkhalo,Thon Buri,1219,7,1,1,1,0,1,1,0,0
69684,0.2,0.9,16.32907429,0.4,0.9,Bukkhalo,Thon Buri,829,14,1,1,1,0,0,1,0,0
74127,0.2,0.9,16.32907429,0.4,1,Bukkhalo,Thon Buri,566,9,0,1,1,0,1,1,0,0
55413.5,0.8,0.4,16.32907429,0.7,0.8,Dao Khanong,Dao Khanong,705,11,0,1,1,0,1,1,0,0
66333,0.5,0.6,16.32907429,0.4,0.9,Dao Khanong,Dao Khanong,937,8,1,1,1,1,1,1,0,0
99088,0.3,1.6,16.32907429,1.4,0.7,Samre,Thon Buri,409,11,1,1,1,0,1,1,0,0
86944.33333,2.3,1.4,16.32907429,1.8,1,Samlae,Khwaeng Samre,906,12,0,1,1,0,0,0,0,0
84000.66667,0.3,1,16.32907429,0.7,0.7,Bukkhalo,Thon Buri,268,13,0,1,1,0,1,1,0,0
94902.66667,2.2,1.3,16.32907429,0.4,1,Dao Khanong,Thon Buri,537,4,0,1,1,0,1,1,0,0
126084.2857,0.2,0.8,16.32907429,0.1,1,Dao Khanong,Thon Buri,690,6,0,1,1,1,0,1,0,0
77096.625,0.5,0.5,16.32907429,0.3,0.8,Bukkhalo,Thon Buri,879,9,0,1,0,0,0,1,0,0
79443,0.4,1.2,16.32907429,0.6,1.5,Talat Phlu,Thon Buri,788,4,0,1,1,0,0,1,1,0
92496,0.1,1,16.32907429,0.4,1.1,Talat Phlu,Thon Buri,1971,2,0,1,1,0,0,0,0,0
125899.5,0.3,1.1,16.32907429,0.5,1.3,Talat Phlu,Thon Buri,711,2,0,1,1,0,0,1,0,0
78022,0.1,1,16.32907429,0.3,1.2,Dao Khanong,Thon Buri,627,10,0,1,1,0,1,1,0,0
57693.5,0.5,0.5,16.32907429,0.4,0.9,Dao Khanong,Thon Buri,829,11,1,1,1,1,0,0,0,0
67995,1.536896235,0.4,16.32907429,1.726724437,1.876157941,Bangmot,Thung Khru,363,10,1,1,1,0,1,1,0,0
250000,0.3,0.2,16.32907429,0.3,1.3,Wang Mai,Pathum Wan,81,9,0,1,1,1,1,1,0,0
34924,1.536896235,1.5,16.4,1.5,1.5,Wang Thonglang,Wang Thonglang,500,31,0,0,0,0,0,1,0,0
81288,0.5,3,13.4,2,0.4,Wang Thonglang,Lat Phrao,325,6,0,1,1,1,0,0,0,0
60357,0.6,3,13.3,1.9,0.3,Saphansong,Lat Phrao,374,10,0,0,0,0,0,0,0,0
52243.7,1.536896235,1.5,14.8,1.8,1.2,Khlong Chaokhunsing,Wang Thonglang,899,14,1,1,1,0,0,0,0,0
95990.66667,2.8,1.2,16.7,2.5,2.4,Wang Thonglang,Wang Thonglang,595,4,0,1,1,0,0,0,0,0
95600,0.3,3.4,14.2,2.3,1.2,Chom Phon,Wang Thonglang,420,4,0,1,1,0,1,1,0,0
89606,1.536896235,2.9,13.5,0.8,2.3,Khlong Chaokhun Sing,Khlong Chaokhunsing,56,8,0,1,1,0,1,1,0,0
64194,0.5,4.3,13.4,2,3.8,Wang Thonglang,Wang Thonglang,64,5,1,1,0,0,0,1,0,0
48714.66667,1.536896235,0.7,16.5,2.6,1.9,Wang Thonglang,WangThonglang,3500,16,1,1,1,0,1,1,1,0
50996,1.536896235,1.2,16.4,1.6,1.9,Phlabphla,Wang Thonglang,253,16,0,1,1,0,0,1,0,0
55926,2.9,0.9,16.7,2.4,1.8,Phlabphla,Wang Thonglang,229,10,1,1,1,0,1,1,0,0
110524.5,0.2,4.2,17.5,1.2,0.4,Phra Khanong Nuea,Watthana,78,11,1,1,1,0,1,1,0,0
79710,0.3,0.9,16.32907429,0.2,1.9,Khwaeng Khlong Toei Nuea,Watthana,80,39,1,1,1,0,1,1,0,0
110274.6667,0.2,1,16.32907429,0.4,2,Khlong Toei Nuea,Watthana,444,16,1,1,1,0,0,1,0,0
118462,1.3,2.1,18.9,0.6,0.5,Khlong Tan Nuea,Watthana,73,14,0,1,1,0,1,1,0,0
116362.2,0.7,1.5,16.32907429,1.2,1.3,Khlong Tan Nuea,Watthana,150,27,0,1,1,0,0,1,0,0
217261.3333,0.4,3.3,18.3,0.5,0.5,Khlong Tan Nuea,Watthana,326,6,1,1,1,0,0,0,0,0
114550.9167,0.8,4.1,16.4,0.9,1.6,Phra Khanong Nuea,Watthana,711,9,1,1,1,0,0,1,0,0
198053.5,0.2,1.7,20,0.1,0.8,Khlong Tan Nua,Klongton-Nua Watthana,166,15,1,1,1,0,0,0,0,0
338432.6364,0.4,3.2,18.5,0.7,0.7,Khlong Tan Nuea,Watthana,311,2,0,1,1,0,1,1,0,0
185255.8,0.4,0.8,16.32907429,0.5,1.3,Khlong Tan Nuea,Watthana,83,4,1,1,1,0,0,0,0,0
189392.5714,0.4,3.3,18.5,0.6,0.6,Khlong Tan Nuea,Watthana,139,18,0,1,1,0,0,0,0,0
218842.7059,0.2,1,16.32907429,0.4,2,Khlongtoei Nua,Watthana,455,10,0,1,1,0,1,1,0,0
295390.4,0.1,0.9,16.32907429,0.2,1.7,Khlong Toei Nuea,Watthana,783,7,1,1,1,0,0,0,0,0
227174.25,0.5,2.7,18.7,0.4,1,Khlong Tan Nuea,Watthana,446,13,1,1,1,1,0,0,0,0
181342.625,0.3,3.9,17.9,1,0.1,Phra Khanong Nuea,Watthana,263,7,1,1,1,0,0,0,0,0
169847.8182,0.4,4.4,17,1.3,0.9,Phra Khanong Nuea,Watthana,291,8,1,1,0,1,1,1,0,0
170480.4,0.2,4.5,17.2,1.3,0.8,Phra Khanong Nuea,Watthana,375,10,1,1,1,1,0,0,0,0
138631.3846,0.3,4.5,17.1,1.3,0.9,Phra Khanong Nuea,Watthana,498,12,0,1,0,0,1,1,0,0
130597.8,0.2,4.5,17.2,1.3,0.8,Phra Khanong Nuea,Watthana,285,13,1,1,1,1,0,0,0,0
73554,0.9,1.3,19.8,0.8,0.5,Khlong Tan Nuea,Watthana,97,38,0,1,1,0,1,1,0,0
65135.33333,1.536896235,1.5,16.32907429,2.4,2.7,Khlong Toei Nuea,Watthana,28,30,0,1,0,0,0,1,0,0
241151,0.6,1.2,16.32907429,0.4,1,Khlong Tan Nuea,Watthana,274,4,1,1,1,0,0,0,0,0
78598.5,0.5,0.5,16.32907429,0.6,1.4,Klongtoey Nua,Watthana,79,31,0,1,1,0,1,1,0,0
308542.2,0.2,0.9,16.32907429,0.3,1.5,Khlong Toei Nuea,Watthana,201,5,0,1,1,0,0,1,0,0
74066,1.4,1,19.8,0.9,0.9,Khlong Tan Nuea,Watthana,500,30,0,1,0,0,1,1,0,0
324888.75,0.1,0.3,19.4,0.9,1,Bang Kapi,Huai Khwang,319,4,1,1,1,1,0,0,0,0
141832.4,0.2,1.7,19.8,0.3,0.7,Khlong Toei Nuea,Watthana,130,32,0,1,0,0,0,1,0,0
122648.25,0.4,3,18.6,0.5,0.8,Khlong Tan Nuea,Watthana,226,15,1,1,1,0,1,1,0,0
135985,1.536896235,1,19.9,1,0.9,Khlong Tan Nuea,Watthana,73,29,0,1,1,0,1,1,0,0
71768,0.9,3.8,16.8,1.5,1.2,Phra Khanong Nuea,Watthana,69,19,0,1,0,0,0,1,0,0
85569.66667,0.4,0.8,16.32907429,0.6,1.8,Khlong Toei Nuea,Watthana,558,31,0,1,0,0,1,1,0,0
306424.5,0.6,1.2,16.32907429,0.4,1,Khlong Tan Nuea,Watthana,277,5,1,1,1,0,0,0,0,0
177665,0.5,1.9,19.5,0.6,0.5,Khlong Tan Nuea,Watthana,41,2,0,1,1,0,1,1,0,0
117002.5,0.9,2.209948409,16.5,1.1,1.5,Phra Khanong Nuea,Watthana,419,1,0,1,1,0,0,0,0,0
140705.5,0.2,3.7,16.3,0.3,1.9,Phra Khanong Nuea,Watthana,484,11,1,1,1,0,1,1,0,0
137445.25,0.1,3.5,16.2,0.2,2.1,Phra Khanong Nuea,Watthana,490,13,1,1,1,0,1,1,0,0
114828.6667,0.5,0.4,20,0.6,1.5,Khlongtoei Nua,Watthana,481,20,1,1,1,0,1,1,0,0
160227.3333,0.5,3.2,18.4,0.5,0.6,Khlong Tan Nuea,Watthana,99,12,1,1,1,0,1,1,0,0
256494.6,0.8,2.6,18.6,0.3,0.9,Khlong Tan Nuea,Watthana,117,3,0,0,0,0,0,1,0,0
77273,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Khlong Tan Nuea,Watthana,12,14,0,1,1,0,1,1,0,0
185930,1,2.6,18.6,0.2,0.9,Khlong Tan Nuea,Watthana,35,11,1,1,1,0,1,1,0,0
192502.2727,1.6,2.8,18.3,0.3,0.7,Khlong Tan Nuea,Watthana,537,4,1,1,1,0,0,0,0,0
309055.3333,0.5,2.3,19.9,0.5,1.2,Khlong Tan,Khlong Toei,128,5,1,1,1,1,1,1,0,0
138478.3333,1.536896235,3,16.2,1.5,1.9,Phra Khanong Nuea,Watthana,13,7,0,1,1,0,0,0,0,0
171747.1667,0.5,1.8,19.6,0.5,0.4,Khlong Tan Nuea,Watthana,276,10,0,1,1,0,0,0,0,0
102551.7143,0.6,2.209948409,16.1,0.7,1.9,Phra Khanong Nuea,Watthana,1232,12,0,1,1,0,0,0,1,0
116667,0.4,0.9,20,0.7,1.9,Khlong Toei Nuea,Watthana,212,15,0,1,1,0,1,1,0,0
103461.3,0.6,4,16.2,0.6,1.8,Phra Khanong Nuea,Watthana,467,13,1,1,1,0,1,1,0,0
109843.3333,0.3,0.3,19.6,1,1.2,Khlong Toei Nuea,Watthana,453,14,0,1,1,0,0,0,1,0
318348.7,0.2,1.6,20,0.2,0.7,Khlong Toei Nuea,Watthana,178,10,1,1,1,0,0,0,0,0
118017.5,1.4,1.6,19.4,1.2,0.6,Khlong Tan Nuea,Watthana,135,9,1,1,1,1,0,1,0,0
131250,0.6,1.2,16.32907429,0.4,1,Khlong Tan Nuea,Watthana,99,12,0,1,1,0,1,1,0,0
